,0,1,2,3,4
3304,2,2,2,2,2
3305,1,1,1,1,1
3306,0,0,0,0,0
3307,2,2,2,2,2
3308,1,1,1,1,1
3309,2,2,2,2,2
3310,2,2,2,2,2
3311,2,2,2,2,2
3312,1,1,1,1,1
3313,1,1,0,2,0
3314,1,1,1,1,1
3315,2,2,2,2,2
3316,0,0,0,0,0
3317,2,2,2,2,2
3318,0,0,0,0,0
3319,2,2,2,2,2
3320,0,0,0,0,0
3321,2,2,2,2,2
3322,2,2,2,2,2
3323,0,0,0,0,0
3324,1,1,1,1,1
3325,1,1,1,1,1
3326,1,1,1,1,1
3327,1,1,1,1,1
3328,0,0,0,0,0
3329,1,1,1,1,1
3330,1,1,1,1,1
3331,0,0,0,0,0
3332,0,0,2,2,0
3333,2,2,2,2,2
3334,2,2,2,2,2
3335,1,1,1,1,1
3336,2,2,2,2,2
3337,0,0,0,0,0
3338,0,0,0,0,0
3339,1,1,1,1,1
3340,1,2,0,0,2
3341,1,1,1,1,1
3342,1,1,1,1,1
3343,1,1,1,1,1
3344,1,1,1,1,1
3345,1,1,1,1,1
3346,1,1,1,1,1
3347,1,1,1,1,1
3348,1,1,1,1,1
3349,0,2,0,2,2
3350,0,0,0,0,0
3351,0,0,0,0,0
3352,0,0,0,0,0
3353,1,0,1,1,1
3354,0,0,0,0,0
3355,0,0,0,0,0
3356,0,1,0,0,0
3357,0,0,0,0,0
3358,0,0,0,0,0
3359,0,0,0,0,0
3360,0,0,0,0,0
3361,0,0,0,0,0
3362,0,0,2,2,2
3363,0,0,0,0,0
3364,0,0,0,0,0
3365,0,0,0,0,0
3366,0,0,0,0,0
3367,0,0,2,2,2
3368,0,0,0,0,0
3369,0,0,0,0,0
3370,0,2,0,0,0
3371,0,0,0,0,0
3372,0,0,0,0,0
3373,0,0,0,0,0
3374,0,0,0,0,0
3375,0,0,0,0,0
3376,1,0,0,0,1
3377,0,0,0,0,0
3378,0,0,0,0,0
3379,0,0,0,0,0
3380,2,2,2,2,2
3381,0,0,0,0,0
3382,0,0,0,0,0
3383,1,1,1,1,1
3384,0,0,0,0,0
3385,2,2,2,2,2
3386,2,2,2,2,2
3387,0,0,0,0,0
3388,2,2,2,2,2
3389,2,2,2,2,2
3390,0,0,0,2,0
3391,0,0,0,0,0
3392,0,0,0,0,1
3393,2,2,2,2,2
3394,2,2,2,2,2
3395,0,0,0,0,0
3396,0,0,0,0,0
3397,0,0,0,0,0
3398,0,0,0,0,0
3399,2,2,0,2,0
3400,2,2,2,2,2
3401,1,1,1,1,1
3402,2,2,2,2,2
3403,0,2,0,0,2
3404,0,0,0,0,0
3405,2,2,0,2,2
3406,2,2,2,2,2
3407,0,0,0,0,0
3408,0,0,0,0,0
3409,0,0,0,0,0
3410,2,2,2,2,2
3411,0,0,0,0,0
3412,2,2,2,2,2
3413,0,0,1,1,0
3414,0,0,0,0,0
3415,0,0,0,0,0
3416,0,0,0,0,0
3417,2,2,2,2,2
3418,0,2,0,2,2
3419,1,0,0,0,0
3420,0,2,0,0,2
3421,0,2,2,0,2
3422,2,2,2,2,2
3423,0,0,2,2,2
3424,0,0,0,0,0
3425,0,0,0,0,0
3426,0,0,0,0,0
3427,0,0,0,0,0
3428,1,1,1,1,1
3429,0,0,0,0,0
3430,1,1,1,0,1
3431,0,0,0,0,0
3432,1,1,1,1,1
3433,1,1,1,1,1
3434,2,2,2,2,2
3435,1,1,1,1,1
3436,2,1,0,2,2
3437,2,2,0,0,0
3438,1,1,1,1,1
3439,1,1,1,0,1
3440,0,0,0,0,0
3441,1,1,1,0,0
3442,0,1,0,0,1
3443,1,1,1,1,1
3444,1,1,0,1,1
3445,0,0,0,0,0
3446,2,0,2,2,2
3447,0,0,0,0,0
3448,0,0,0,0,0
3449,1,1,1,1,1
3450,0,2,0,0,2
3451,0,0,0,0,0
3452,1,1,1,1,1
3453,1,1,1,1,1
3454,0,0,0,0,0
3455,1,1,1,1,1
3456,1,1,1,1,1
3457,1,0,0,0,0
3458,1,1,1,1,1
3459,0,0,0,0,0
3460,0,0,0,0,0
3461,0,0,0,0,0
3462,1,1,1,1,1
3463,1,1,1,1,1
3464,2,2,2,2,2
3465,2,2,2,2,2
3466,0,2,2,2,0
3467,2,2,2,2,2
3468,1,1,1,1,1
3469,2,2,2,2,2
3470,0,0,0,0,0
3471,0,0,0,0,0
3472,2,2,2,2,2
3473,0,0,0,0,0
3474,0,0,0,0,0
3475,0,1,1,1,1
3476,0,0,0,0,0
3477,0,0,0,0,0
3478,0,0,0,0,0
3479,0,2,2,2,2
3480,1,0,1,0,1
3481,2,2,2,2,2
3482,0,0,0,0,0
3483,0,0,0,0,0
3484,0,0,0,0,0
3485,2,2,2,2,2
3486,0,0,0,0,0
3487,0,0,1,0,0
3488,2,2,0,2,2
3489,2,2,2,2,2
3490,0,0,0,0,0
3491,0,0,0,0,0
3492,0,0,0,0,0
3493,1,0,0,0,1
3494,0,0,0,0,0
3495,0,0,0,0,0
3496,0,0,0,0,1
3497,0,0,0,0,0
3498,0,0,0,0,0
3499,2,2,2,2,2
3500,0,0,0,0,0
3501,0,0,0,0,0
3502,0,0,0,0,0
3503,0,0,0,0,1
3504,0,0,0,0,0
3505,2,2,2,2,2
3506,1,1,1,0,0
3507,0,0,0,0,0
3508,0,0,0,0,0
3509,0,0,0,0,0
3510,1,0,1,0,1
3511,0,2,0,0,2
3512,0,0,0,0,0
3513,2,0,2,2,2
3514,0,0,0,0,0
3515,0,2,0,0,0
3516,0,0,0,0,0
3517,1,1,1,1,1
3518,0,0,0,0,0
3519,0,0,0,0,0
3520,0,0,0,0,0
3521,0,0,0,0,0
3522,0,0,0,0,0
3523,2,2,2,2,2
3524,2,2,2,0,0
3525,2,2,0,2,2
3526,0,0,0,0,0
3527,0,2,0,2,2
3528,0,0,0,0,0
3529,0,0,0,0,0
3530,1,1,1,1,1
3531,1,1,1,1,1
3532,0,0,0,0,0
3533,0,0,0,0,0
3534,1,0,0,0,1
3535,0,0,0,2,0
3536,1,1,1,1,1
3537,2,2,2,2,2
3538,0,0,0,0,0
3539,0,2,0,2,0
3540,0,1,0,1,1
3541,0,0,0,0,0
3542,0,0,0,0,0
3543,0,0,0,0,0
3544,2,2,2,2,2
3545,0,0,0,0,0
3546,2,2,2,2,2
3547,2,2,2,2,2
3548,0,0,0,0,1
3549,0,0,0,0,0
3550,0,0,0,0,0
3551,0,0,0,0,0
3552,1,1,1,1,1
3553,0,0,0,0,0
3554,0,0,0,0,0
3555,2,2,2,2,2
3556,0,0,0,0,0
3557,0,0,0,0,0
3558,2,2,2,2,2
3559,2,2,2,2,2
3560,0,0,0,0,0
3561,0,0,0,0,0
3562,1,1,1,1,1
3563,0,0,0,0,0
3564,0,0,0,0,0
3565,2,2,2,2,2
3566,0,0,0,0,0
3567,1,1,1,1,1
3568,0,0,0,0,0
3569,0,0,2,2,2
3570,0,2,0,0,0
3571,1,1,1,1,1
3572,0,0,0,0,2
3573,2,2,2,2,2
3574,0,0,2,2,0
3575,2,2,2,2,2
3576,2,2,2,2,2
3577,1,2,1,2,2
3578,0,2,0,0,0
3579,2,2,2,2,2
3580,2,2,2,2,2
3581,2,2,0,2,2
3582,0,0,0,0,0
3583,0,0,0,0,0
3584,2,2,2,0,2
3585,2,2,2,2,2
3586,2,2,2,2,2
3587,0,0,2,0,0
3588,2,2,2,2,2
3589,0,0,0,0,0
3590,0,0,0,0,0
3591,0,0,0,0,0
3592,0,0,1,0,1
3593,1,2,1,1,2
3594,0,0,1,0,0
3595,0,2,0,2,2
3596,2,2,2,2,2
3597,1,1,1,1,1
3598,2,2,2,2,2
3599,0,0,0,0,0
3600,0,0,0,0,0
3601,1,0,1,1,1
3602,1,1,1,1,1
3603,2,2,2,2,2
3604,2,2,2,0,0
3605,0,0,0,0,0
3606,1,1,1,1,1
3607,1,0,1,1,0
3608,0,0,0,0,0
3609,0,1,0,0,0
3610,1,1,1,0,1
3611,2,2,2,2,2
3612,2,0,2,2,0
3613,0,0,0,0,0
3614,2,2,2,2,2
3615,0,0,0,0,0
3616,0,0,0,0,0
3617,1,1,1,1,1
3618,0,0,0,0,0
3619,2,2,2,2,2
3620,2,2,2,2,2
3621,0,0,0,0,0
3622,0,0,0,0,0
3623,1,1,1,1,1
3624,0,2,2,2,0
3625,0,0,0,0,0
3626,0,0,0,0,0
3627,0,0,0,0,0
3628,0,0,0,0,0
3629,0,0,0,0,0
3630,0,0,0,0,0
3631,0,2,2,2,0
3632,0,0,0,0,0
3633,2,2,2,2,2
3634,1,1,1,1,1
3635,1,1,1,1,1
3636,1,1,1,1,1
3637,1,1,1,1,1
3638,1,1,1,1,1
3639,0,0,0,0,0
3640,0,0,0,0,0
3641,1,1,1,1,1
3642,1,1,1,1,1
3643,1,1,1,1,1
3644,1,1,1,1,1
3645,0,0,0,0,0
3646,1,1,1,1,1
3647,1,1,1,1,1
3648,2,2,0,2,2
3649,1,1,1,1,1
3650,1,1,1,1,1
3651,1,1,1,1,1
3652,1,1,1,1,1
3653,2,2,2,2,2
3654,2,2,2,2,2
3655,1,1,1,1,1
3656,2,1,2,2,2
3657,1,1,1,1,1
3658,0,0,0,0,0
3659,1,1,1,1,1
3660,0,0,0,0,0
3661,1,1,1,1,1
3662,0,0,0,0,0
3663,1,1,1,0,0
3664,1,1,1,1,1
3665,1,1,1,1,1
3666,2,2,2,2,2
3667,0,0,0,0,0
3668,0,1,0,0,0
3669,1,1,1,1,1
3670,1,1,1,1,1
3671,1,1,1,1,1
3672,1,0,1,1,1
3673,2,2,2,2,2
3674,0,0,1,0,1
3675,1,1,1,1,1
3676,1,1,1,1,1
3677,1,1,1,1,1
3678,0,0,0,0,0
3679,0,0,0,0,0
3680,0,0,0,0,0
3681,0,0,0,0,0
3682,1,2,0,0,0
3683,2,2,2,2,2
3684,1,1,1,1,1
3685,1,1,1,1,1
3686,2,2,2,2,2
3687,1,1,1,1,1
3688,0,0,0,0,0
3689,0,0,2,2,2
3690,0,0,0,0,0
3691,0,2,0,0,0
3692,0,2,0,0,0
3693,0,0,0,0,0
3694,0,0,0,0,2
3695,1,1,1,1,1
3696,0,0,0,0,0
3697,1,1,1,1,1
3698,1,1,1,1,1
3699,0,0,0,0,0
3700,1,0,1,1,0
3701,1,1,1,1,1
3702,0,0,0,0,0
3703,1,1,1,1,1
3704,1,1,1,1,1
3705,1,1,1,1,1
3706,0,1,1,0,0
3707,1,1,1,1,1
3708,1,1,1,1,1
3709,0,2,0,0,0
3710,1,0,1,1,1
3711,0,0,0,0,0
3712,0,0,0,0,2
3713,0,0,0,0,0
3714,0,0,0,0,0
3715,0,0,0,1,1
3716,0,0,0,0,0
3717,2,2,2,2,2
3718,1,1,1,1,1
3719,2,2,0,0,0
3720,2,2,2,2,2
3721,2,2,2,2,2
3722,0,2,0,0,0
3723,0,2,0,0,0
3724,0,0,0,0,0
3725,2,2,2,2,2
3726,1,1,1,1,1
3727,0,2,0,0,0
3728,0,0,0,0,0
3729,0,0,0,0,0
3730,2,2,2,2,2
3731,0,0,0,0,0
3732,1,1,1,1,1
3733,1,1,1,1,1
3734,0,0,0,0,0
3735,0,2,0,0,1
3736,2,2,2,2,2
3737,1,1,1,1,1
3738,0,0,0,0,0
3739,1,1,1,1,1
3740,0,0,0,0,0
3741,2,2,2,2,2
3742,2,2,2,2,2
3743,0,0,0,0,0
3744,2,0,2,2,2
3745,0,0,0,0,0
3746,0,0,0,0,0
3747,0,0,0,0,0
3748,2,2,2,2,2
3749,2,2,2,2,2
3750,1,1,1,1,1
3751,1,1,1,1,1
3752,2,2,2,2,2
3753,0,0,0,0,0
3754,2,2,2,2,2
3755,0,0,0,0,0
3756,0,0,2,2,2
3757,2,2,0,2,2
3758,1,1,1,1,1
3759,0,0,0,0,0
3760,0,0,0,0,0
3761,2,2,2,2,2
3762,0,0,0,0,0
3763,2,2,2,2,2
3764,2,2,2,2,2
3765,2,0,2,2,2
3766,0,0,0,0,0
3767,0,0,0,0,0
3768,0,0,0,0,0
3769,2,2,2,2,2
3770,1,1,1,1,1
3771,0,0,0,0,0
3772,0,0,1,0,1
3773,0,0,0,0,0
3774,1,0,1,1,0
3775,0,0,0,0,0
3776,2,2,2,2,2
3777,2,2,2,2,2
3778,0,1,0,0,1
3779,0,0,0,0,0
3780,0,1,0,0,1
3781,2,2,2,2,2
3782,0,0,0,0,0
3783,2,2,2,2,2
3784,0,0,0,0,0
3785,0,0,0,0,0
3786,0,0,0,0,0
3787,2,0,2,2,2
3788,2,2,2,2,2
3789,0,0,0,0,0
3790,1,0,1,1,1
3791,0,0,0,0,0
3792,1,0,1,0,1
3793,0,0,0,0,0
3794,0,0,0,0,0
3795,2,2,2,2,2
3796,1,1,1,1,1
3797,0,0,0,0,0
3798,0,0,0,0,0
3799,0,1,1,0,0
3800,2,2,2,2,2
3801,2,2,2,2,2
3802,0,2,2,2,2
3803,0,0,0,2,0
3804,0,0,1,0,1
3805,0,0,0,0,0
3806,0,0,0,0,0
3807,0,0,0,0,0
3808,1,0,1,1,1
3809,1,0,1,1,1
3810,0,0,0,0,0
3811,0,0,0,0,0
3812,0,0,0,0,0
3813,1,0,0,0,0
3814,2,2,2,2,2
3815,0,0,0,0,0
3816,1,0,0,0,0
3817,0,0,0,0,0
3818,1,0,1,0,1
3819,0,0,0,0,0
3820,0,0,2,2,2
3821,1,0,0,0,1
3822,1,1,1,1,1
3823,0,0,0,0,0
3824,0,0,0,0,0
3825,0,0,0,0,0
3826,0,0,0,0,0
3827,0,0,0,0,0
3828,1,1,1,1,1
3829,0,0,0,0,0
3830,0,1,1,0,1
3831,0,0,0,0,0
3832,0,0,0,0,0
3833,0,0,0,0,0
3834,0,0,0,0,0
3835,0,0,0,0,0
3836,0,0,0,0,0
3837,0,0,0,0,0
3838,2,2,2,2,2
3839,1,1,1,1,1
3840,0,0,0,0,0
3841,1,1,1,0,1
3842,0,0,0,0,0
3843,0,0,0,0,0
3844,0,2,0,0,0
3845,0,0,0,0,0
3846,0,0,0,0,0
3847,0,2,0,0,2
3848,2,2,2,2,2
3849,2,2,2,2,2
3850,0,0,0,0,0
3851,0,0,0,0,0
3852,0,0,0,0,0
3853,2,2,2,0,0
3854,2,2,2,2,2
3855,2,2,2,2,2
3856,1,0,1,0,0
3857,2,2,2,2,2
3858,0,0,0,0,0
3859,0,2,0,0,0
3860,2,2,2,2,2
3861,0,0,0,0,0
3862,1,1,1,1,1
3863,1,0,1,0,1
3864,1,1,1,1,1
3865,1,1,1,1,1
3866,1,1,1,0,0
3867,2,2,2,2,2
3868,2,2,2,2,2
3869,0,0,0,0,0
3870,0,0,0,0,0
3871,1,1,1,1,1
3872,2,2,2,2,2
3873,0,0,0,0,0
3874,0,2,2,0,0
3875,0,0,0,0,0
3876,2,2,2,2,2
3877,1,1,0,1,1
3878,1,1,1,1,1
3879,0,0,0,0,0
3880,0,0,0,0,0
3881,0,0,0,0,0
3882,1,1,1,1,1
3883,0,0,0,0,0
3884,1,1,1,1,1
3885,1,1,0,0,0
3886,0,0,0,0,0
3887,1,0,0,0,1
3888,0,0,0,0,0
3889,2,2,2,2,2
3890,2,0,2,2,2
3891,1,0,1,0,0
3892,0,0,0,0,0
3893,1,0,1,0,1
3894,1,0,0,0,0
3895,1,1,1,1,1
3896,1,1,1,0,1
3897,1,1,1,1,1
3898,1,1,1,1,1
3899,1,1,1,1,1
3900,0,0,0,0,0
3901,0,0,0,0,0
3902,0,0,0,0,0
3903,0,0,0,0,0
3904,0,0,0,0,0
3905,0,0,0,0,0
3906,0,0,0,0,0
3907,0,0,0,0,0
3908,0,0,0,0,0
3909,1,1,1,1,1
3910,0,0,0,0,0
3911,1,0,1,0,0
3912,2,2,2,2,2
3913,0,0,0,0,0
3914,0,0,0,0,0
3915,0,0,0,0,0
3916,0,2,2,2,2
3917,0,0,0,0,0
3918,0,0,0,0,0
3919,0,0,0,0,0
3920,0,0,0,0,0
3921,0,0,0,0,0
3922,2,2,2,2,2
3923,1,0,1,0,1
3924,0,0,0,0,0
3925,0,0,0,0,0
3926,0,2,0,0,0
3927,0,0,1,0,1
3928,0,0,0,0,0
3929,0,0,1,0,0
3930,0,0,0,0,0
3931,0,0,0,0,0
3932,2,2,2,2,2
3933,0,0,0,0,0
3934,0,0,0,0,0
3935,0,0,1,0,0
3936,0,2,0,0,0
3937,1,0,1,0,0
3938,0,0,0,0,0
3939,0,0,0,0,0
3940,0,0,0,0,0
3941,2,2,2,2,2
3942,0,0,0,0,0
3943,0,0,0,0,0
3944,0,0,0,0,0
3945,2,2,0,0,2
3946,0,0,0,0,0
3947,0,0,0,0,0
3948,1,0,1,1,1
3949,0,0,0,0,0
3950,1,1,1,1,1
3951,0,0,0,0,0
3952,0,0,0,0,0
3953,1,1,1,1,1
3954,0,0,0,0,0
3955,1,1,1,1,1
3956,0,0,0,0,0
3957,0,0,0,0,0
3958,0,0,0,0,0
3959,0,0,0,0,0
3960,2,0,2,2,2
3961,0,0,0,0,0
3962,2,2,2,2,2
3963,1,1,1,1,1
3964,1,0,1,1,1
3965,0,2,0,0,0
3966,1,0,1,0,1
3967,2,2,2,2,2
3968,0,0,0,0,0
3969,2,0,2,2,2
3970,0,2,0,0,0
3971,1,1,1,1,1
3972,0,0,0,0,0
3973,1,1,1,1,1
3974,0,0,0,0,0
3975,0,0,0,0,0
3976,0,0,0,0,0
3977,1,1,1,1,1
3978,0,0,0,0,0
3979,0,0,0,0,0
3980,2,2,2,2,2
3981,0,0,0,0,0
3982,0,0,0,0,0
3983,1,0,0,0,1
3984,1,0,1,1,1
3985,1,1,1,1,1
3986,1,1,1,1,1
3987,2,2,2,2,2
3988,1,0,0,0,0
3989,1,0,1,1,1
3990,1,1,1,1,1
3991,1,0,1,0,1
3992,1,1,1,1,1
3993,1,0,1,1,1
3994,1,1,1,1,1
3995,1,1,1,1,1
3996,1,1,1,1,1
3997,2,2,2,2,2
3998,1,1,1,1,1
3999,0,0,0,0,0
4000,0,0,0,0,0
4001,1,0,1,0,1
4002,0,0,0,0,0
4003,0,0,1,1,1
4004,1,1,1,1,1
4005,0,0,0,0,0
4006,1,1,1,1,1
4007,1,1,1,1,1
4008,0,0,0,0,0
4009,1,1,1,1,1
4010,0,2,2,2,2
4011,1,1,1,1,1
4012,0,0,0,0,0
4013,1,1,1,1,1
4014,1,0,1,0,0
4015,0,0,0,0,0
4016,0,0,0,0,1
4017,0,0,0,0,0
4018,2,2,2,2,2
4019,0,2,2,2,2
4020,1,1,1,0,0
4021,2,2,2,2,2
4022,1,0,1,1,1
4023,0,0,0,0,0
4024,0,0,2,0,0
4025,0,0,0,0,0
4026,0,0,0,0,0
4027,2,2,2,2,2
4028,2,2,2,2,2
4029,0,0,0,0,0
4030,0,0,0,0,0
4031,1,0,0,0,0
4032,0,0,0,0,0
4033,2,2,2,2,2
4034,0,0,0,0,0
4035,0,0,0,0,0
4036,0,0,0,0,0
4037,0,0,0,0,0
4038,0,0,0,0,0
4039,0,2,0,0,0
4040,2,2,2,2,2
4041,0,0,0,0,0
4042,1,0,0,0,0
4043,0,0,0,0,0
4044,2,2,2,2,1
4045,0,2,2,2,0
4046,2,2,2,2,2
4047,0,0,0,0,0
4048,0,2,0,2,0
4049,0,0,0,0,0
4050,0,0,0,0,0
4051,1,0,1,0,1
4052,2,2,2,2,2
4053,1,1,1,1,1
4054,1,1,1,0,1
4055,0,0,0,0,0
4056,0,2,2,2,2
4057,2,0,0,2,2
4058,2,2,2,2,0
4059,0,0,0,0,0
4060,0,0,0,0,0
4061,0,2,0,0,2
4062,0,0,0,0,0
4063,2,2,2,2,2
4064,0,0,0,0,2
4065,2,2,2,2,2
4066,0,0,0,0,0
4067,0,0,0,0,0
4068,0,0,0,0,0
4069,1,0,0,0,0
4070,0,0,0,0,0
4071,0,0,0,0,0
4072,1,1,1,1,1
4073,1,1,1,1,1
4074,2,2,2,2,2
4075,0,0,0,0,0
4076,0,0,0,0,0
4077,0,0,2,2,2
4078,0,0,0,0,0
4079,2,2,2,2,2
4080,2,0,2,2,2
4081,2,2,2,2,2
4082,2,2,2,2,2
4083,2,2,2,2,2
4084,2,2,2,2,2
4085,0,0,0,0,0
4086,2,2,2,2,2
4087,2,2,2,2,2
4088,2,0,2,2,2
4089,0,0,0,0,0
4090,0,0,0,0,0
4091,0,0,0,0,0
4092,0,0,0,0,0
4093,1,0,1,1,1
4094,2,2,2,2,2
4095,0,0,0,0,0
4096,0,2,0,0,2
4097,1,1,1,1,1
4098,1,1,1,0,0
4099,1,1,1,1,1
4100,1,1,1,1,1
4101,1,0,1,0,1
4102,0,2,2,0,2
4103,0,0,2,0,0
4104,0,0,0,0,0
4105,1,1,1,1,1
4106,1,1,1,1,1
4107,2,2,2,2,2
4108,2,2,2,2,2
4109,1,1,1,0,1
4110,1,1,1,1,1
4111,0,0,0,0,0
4112,1,0,1,1,1
4113,1,1,1,1,1
4114,1,1,1,0,1
4115,1,1,1,1,1
4116,0,0,0,0,0
4117,1,1,1,1,1
4118,1,0,0,0,0
4119,0,0,0,0,0
4120,2,2,2,2,2
4121,0,2,0,2,2
4122,2,2,0,2,2
4123,2,2,2,2,2
4124,0,0,0,0,0
4125,1,1,1,1,1
4126,1,1,1,1,1
4127,1,0,0,0,0
4128,0,0,0,0,0
4129,2,2,2,2,2
4130,1,1,1,1,1
4131,0,2,0,2,2
4132,0,0,0,0,0
4133,2,2,2,2,2
4134,1,1,1,1,1
4135,2,2,2,2,2
4136,1,1,1,1,1
4137,0,0,0,0,0
4138,0,0,0,0,0
4139,0,2,0,0,0
4140,1,1,0,0,0
4141,0,0,1,0,0
4142,1,1,1,1,1
4143,0,0,0,0,0
4144,1,1,1,1,1
4145,2,2,0,2,2
4146,0,0,0,0,0
4147,0,0,0,0,0
4148,1,1,1,1,1
4149,0,0,0,0,0
4150,0,0,0,0,0
4151,0,0,0,0,0
4152,0,0,0,0,0
4153,1,1,1,1,1
4154,0,0,0,0,0
4155,2,2,2,2,2
4156,2,2,2,2,2
4157,1,1,1,1,1
4158,1,1,1,1,1
4159,1,1,1,1,1
4160,0,2,2,2,2
4161,1,1,1,1,1
4162,2,2,2,2,2
4163,1,1,1,1,1
4164,1,1,1,1,1
4165,1,1,1,1,1
4166,1,1,1,1,1
4167,1,1,1,1,1
4168,0,0,0,0,0
4169,2,2,2,2,2
4170,2,2,2,2,2
4171,0,0,0,0,0
4172,2,2,2,2,2
4173,2,2,2,2,2
4174,2,2,2,2,2
4175,2,2,2,2,2
4176,1,1,1,1,1
4177,2,1,2,2,2
4178,2,2,2,2,2
4179,1,1,1,1,1
4180,1,1,1,1,1
4181,1,1,1,1,1
4182,1,1,1,1,1
4183,1,1,1,1,1
4184,1,1,1,1,1
4185,1,1,1,1,1
4186,1,1,0,1,0
4187,1,1,1,1,1
4188,1,1,1,1,1
4189,1,1,1,1,1
4190,1,1,1,1,1
4191,1,1,1,1,1
4192,1,1,1,1,1
4193,0,2,0,0,0
4194,1,1,1,1,1
4195,1,1,1,1,1
4196,1,1,1,1,1
4197,1,1,1,1,1
4198,1,1,1,1,1
4199,1,1,1,1,1
4200,1,1,1,1,1
4201,0,0,0,0,0
4202,1,0,1,0,0
4203,1,1,1,1,1
4204,1,1,1,1,1
4205,1,1,1,1,1
4206,1,1,1,1,1
4207,1,1,1,1,1
4208,1,1,1,1,1
4209,1,1,1,1,1
4210,1,1,1,0,1
4211,1,1,1,1,1
4212,1,1,1,1,1
4213,0,0,0,0,0
4214,0,0,0,0,0
4215,0,0,0,0,0
4216,1,1,1,1,2
4217,1,1,1,1,1
4218,1,1,0,0,1
4219,1,1,1,1,1
4220,1,0,1,0,0
4221,1,1,1,1,1
4222,1,1,1,1,1
4223,1,1,1,1,1
4224,1,1,1,1,1
4225,2,0,0,0,0
4226,1,1,1,1,1
4227,1,1,1,1,1
4228,1,1,1,1,1
4229,1,1,1,1,1
4230,0,0,1,1,1
4231,1,1,1,1,1
4232,0,0,0,0,0
4233,0,0,0,0,0
4234,0,0,0,0,0
4235,1,1,1,1,1
4236,0,0,0,0,0
4237,1,0,1,0,0
4238,0,0,0,0,0
4239,0,0,0,0,0
4240,0,2,0,0,2
4241,1,1,1,1,1
4242,0,0,0,0,0
4243,1,1,1,1,1
4244,2,2,2,2,2
4245,1,1,1,1,1
4246,0,0,0,0,0
4247,1,1,0,1,1
4248,0,0,0,0,0
4249,1,1,1,1,1
4250,0,0,0,0,0
4251,0,0,0,0,0
4252,0,0,0,0,0
4253,1,1,1,1,1
4254,0,0,0,0,0
4255,0,0,0,0,0
4256,0,2,0,0,0
4257,1,0,1,0,1
4258,0,0,0,0,0
4259,1,1,1,1,1
4260,0,0,0,0,0
4261,0,0,0,0,0
4262,0,0,0,0,0
4263,1,1,1,1,1
4264,0,0,0,0,0
4265,0,0,0,0,0
4266,1,2,1,0,1
4267,1,1,1,1,1
4268,1,1,1,1,1
4269,0,0,0,0,0
4270,1,0,1,0,0
4271,0,0,0,0,0
4272,0,0,0,2,2
4273,0,0,0,0,0
4274,1,1,1,1,1
4275,0,0,0,0,0
4276,1,1,1,1,1
4277,0,0,0,0,0
4278,1,0,1,0,0
4279,1,1,1,1,1
4280,0,0,0,0,0
4281,0,2,0,0,0
4282,0,0,1,0,1
4283,0,1,0,1,1
4284,0,0,0,0,0
4285,0,0,0,0,0
4286,2,2,2,2,2
4287,0,0,0,0,0
4288,0,0,0,0,0
4289,0,0,0,0,0
4290,0,0,0,0,0
4291,0,0,0,0,0
4292,0,0,0,0,0
4293,0,0,0,0,0
4294,1,1,1,1,1
4295,2,2,2,2,2
4296,0,0,0,0,0
4297,0,0,0,0,0
4298,0,0,0,0,0
4299,0,0,0,2,0
4300,0,0,0,0,0
4301,0,0,0,0,0
4302,0,0,0,0,0
4303,0,2,0,0,2
4304,2,2,2,2,2
4305,0,0,0,0,0
4306,0,0,0,0,0
4307,1,1,0,1,1
4308,0,0,0,0,0
4309,0,2,0,2,0
4310,2,2,2,2,2
4311,0,0,0,0,0
4312,2,2,2,2,2
4313,0,0,0,0,0
4314,0,0,0,0,0
4315,0,0,0,0,0
4316,0,2,0,0,0
4317,0,0,0,0,0
4318,0,0,0,0,0
4319,1,1,1,1,1
4320,0,0,0,0,0
4321,0,0,0,0,0
4322,0,0,0,0,0
4323,1,1,1,1,1
4324,2,0,2,2,2
4325,2,2,2,2,2
4326,2,2,2,2,2
4327,0,0,0,0,0
4328,0,0,0,0,0
4329,1,1,1,1,1
4330,2,2,2,2,2
4331,0,0,0,0,0
4332,0,1,1,0,1
4333,1,1,1,1,1
4334,0,0,0,0,0
4335,0,1,0,1,1
4336,0,0,0,0,0
4337,0,0,0,0,0
4338,1,1,1,1,1
4339,0,2,0,0,0
4340,1,1,1,1,1
4341,1,1,1,1,1
4342,0,0,0,0,0
4343,1,1,1,1,1
4344,0,0,0,0,2
4345,0,0,0,0,0
4346,1,1,1,1,1
4347,1,1,1,1,1
4348,2,2,2,2,2
4349,0,0,0,0,0
4350,0,0,0,0,0
4351,1,1,1,1,1
4352,0,0,0,0,0
4353,0,0,0,0,0
4354,0,0,0,0,0
4355,0,0,0,0,0
4356,0,0,0,0,0
4357,1,0,1,1,1
4358,1,1,2,0,1
4359,0,0,0,0,0
4360,0,0,0,0,0
4361,2,2,2,2,2
4362,1,1,1,1,1
4363,0,0,0,0,0
4364,0,0,0,0,0
4365,0,0,0,0,0
4366,0,0,0,2,0
4367,0,0,0,0,0
4368,0,0,0,0,0
4369,0,2,0,0,0
4370,0,0,0,0,0
4371,2,2,2,2,2
4372,1,1,1,1,1
4373,1,0,1,0,1
4374,1,1,1,1,1
4375,0,0,0,0,0
4376,1,1,1,1,1
4377,0,0,0,0,0
4378,2,2,2,2,0
4379,0,0,0,0,0
